'OpenML_Dataset_ID','Dataset_Name','Attribute_Name','Attribute_Type'
1484,'lsvt','V86','Numeric'
1484,'lsvt','V87','Numeric'
1484,'lsvt','V88','Numeric'
1484,'lsvt','V89','Numeric'
1484,'lsvt','V90','Numeric'
1484,'lsvt','V91','Numeric'
1484,'lsvt','V92','Numeric'
1484,'lsvt','V93','Numeric'
1484,'lsvt','V94','Numeric'
1484,'lsvt','V95','Numeric'
1484,'lsvt','V96','Numeric'
1484,'lsvt','V97','Numeric'
1484,'lsvt','V98','Numeric'
1484,'lsvt','V99','Numeric'
1484,'lsvt','V100','Numeric'
1484,'lsvt','V101','Numeric'
1484,'lsvt','V102','Numeric'
1484,'lsvt','V103','Numeric'
1484,'lsvt','V104','Numeric'
1484,'lsvt','V105','Numeric'
1484,'lsvt','V106','Numeric'
1484,'lsvt','V107','Numeric'
1484,'lsvt','V108','Numeric'
1484,'lsvt','V109','Numeric'
1484,'lsvt','V110','Numeric'
1484,'lsvt','V111','Numeric'
1484,'lsvt','V112','Numeric'
1484,'lsvt','V113','Numeric'
1484,'lsvt','V114','Numeric'
1484,'lsvt','V115','Numeric'
1484,'lsvt','V116','Numeric'
1484,'lsvt','V117','Numeric'
1484,'lsvt','V118','Numeric'
1484,'lsvt','V119','Numeric'
1484,'lsvt','V120','Numeric'
1484,'lsvt','V121','Numeric'
1484,'lsvt','V122','Numeric'
1484,'lsvt','V123','Numeric'
1484,'lsvt','V124','Numeric'
1484,'lsvt','V125','Numeric'
1484,'lsvt','V126','Numeric'
1484,'lsvt','V127','Numeric'
1484,'lsvt','V128','Nominal'
1484,'lsvt','V129','Numeric'
1484,'lsvt','V130','Numeric'
1484,'lsvt','V131','Numeric'
1484,'lsvt','V132','Numeric'
1484,'lsvt','V133','Numeric'
1484,'lsvt','V134','Numeric'
1484,'lsvt','V135','Numeric'
1484,'lsvt','V136','Numeric'
1484,'lsvt','V137','Numeric'
1484,'lsvt','V138','Numeric'
1484,'lsvt','V139','Numeric'
1484,'lsvt','V140','Numeric'
1484,'lsvt','V141','Numeric'
1484,'lsvt','V142','Numeric'
1484,'lsvt','V143','Numeric'
1484,'lsvt','V144','Numeric'
1484,'lsvt','V145','Numeric'
1484,'lsvt','V146','Numeric'
1484,'lsvt','V147','Numeric'
1484,'lsvt','V148','Numeric'
1484,'lsvt','V149','Numeric'
1484,'lsvt','V150','Numeric'
1484,'lsvt','V151','Numeric'
1484,'lsvt','V152','Numeric'
1484,'lsvt','V153','Numeric'
1484,'lsvt','V154','Numeric'
1484,'lsvt','V155','Numeric'
1484,'lsvt','V156','Numeric'
1484,'lsvt','V157','Numeric'
1484,'lsvt','V158','Numeric'
1484,'lsvt','V159','Numeric'
1484,'lsvt','V160','Numeric'
1484,'lsvt','V161','Numeric'
1484,'lsvt','V162','Numeric'
1484,'lsvt','V163','Numeric'
1484,'lsvt','V164','Numeric'
1484,'lsvt','V165','Numeric'
1484,'lsvt','V166','Numeric'
1484,'lsvt','V167','Numeric'
1484,'lsvt','V168','Numeric'
1484,'lsvt','V169','Numeric'
1484,'lsvt','V170','Numeric'
1484,'lsvt','V171','Numeric'
1484,'lsvt','V172','Numeric'
1484,'lsvt','V173','Numeric'
1484,'lsvt','V174','Numeric'
1484,'lsvt','V175','Numeric'
1484,'lsvt','V176','Numeric'
1484,'lsvt','V177','Numeric'
1484,'lsvt','V178','Numeric'
1484,'lsvt','V179','Numeric'
1484,'lsvt','V180','Numeric'
1484,'lsvt','V181','Numeric'
1484,'lsvt','V182','Numeric'
1484,'lsvt','V183','Numeric'
1484,'lsvt','V184','Numeric'
1484,'lsvt','V185','Numeric'
1484,'lsvt','V186','Numeric'
1484,'lsvt','V187','Numeric'
1484,'lsvt','V188','Numeric'
1484,'lsvt','V189','Numeric'
1484,'lsvt','V190','Numeric'
1484,'lsvt','V191','Numeric'
1484,'lsvt','V192','Numeric'
1484,'lsvt','V193','Numeric'
1484,'lsvt','V194','Numeric'
1484,'lsvt','V195','Numeric'
1484,'lsvt','V196','Numeric'
1484,'lsvt','V197','Numeric'
1484,'lsvt','V198','Numeric'
1484,'lsvt','V199','Numeric'
1484,'lsvt','V200','Numeric'
1484,'lsvt','V201','Numeric'
1484,'lsvt','V202','Numeric'
1484,'lsvt','V203','Numeric'
1484,'lsvt','V204','Numeric'
1484,'lsvt','V205','Numeric'
1484,'lsvt','V206','Numeric'
1484,'lsvt','V207','Numeric'
1484,'lsvt','V208','Numeric'
1484,'lsvt','V209','Numeric'
1484,'lsvt','V210','Numeric'
1484,'lsvt','V211','Numeric'
1484,'lsvt','V212','Numeric'
1484,'lsvt','V213','Numeric'
1484,'lsvt','V214','Numeric'
1484,'lsvt','V215','Numeric'
1484,'lsvt','V216','Numeric'
1484,'lsvt','V217','Numeric'
1484,'lsvt','V218','Numeric'
1484,'lsvt','V219','Numeric'
1484,'lsvt','V220','Numeric'
1484,'lsvt','V221','Nominal'
1484,'lsvt','V222','Numeric'
1484,'lsvt','V223','Numeric'
1484,'lsvt','V224','Numeric'
1484,'lsvt','V225','Numeric'
1484,'lsvt','V226','Numeric'
1484,'lsvt','V227','Numeric'
1484,'lsvt','V228','Numeric'
1484,'lsvt','V229','Numeric'
1484,'lsvt','V230','Numeric'
1484,'lsvt','V231','Numeric'
1484,'lsvt','V232','Numeric'
1484,'lsvt','V233','Numeric'
1484,'lsvt','V234','Numeric'
1484,'lsvt','V235','Numeric'
1484,'lsvt','V236','Numeric'
1484,'lsvt','V237','Numeric'
1484,'lsvt','V238','Numeric'
1484,'lsvt','V239','Numeric'
1484,'lsvt','V240','Numeric'
1484,'lsvt','V241','Numeric'
1484,'lsvt','V242','Numeric'
1484,'lsvt','V243','Numeric'
1484,'lsvt','V244','Numeric'
1484,'lsvt','V245','Numeric'
1484,'lsvt','V246','Numeric'
1484,'lsvt','V247','Numeric'
1484,'lsvt','V248','Numeric'
1484,'lsvt','V249','Numeric'
1484,'lsvt','V250','Numeric'
1484,'lsvt','V251','Numeric'
1484,'lsvt','V252','Numeric'
1484,'lsvt','V253','Numeric'
1484,'lsvt','V254','Numeric'
1484,'lsvt','V255','Numeric'
1484,'lsvt','V256','Numeric'
1484,'lsvt','V257','Numeric'
1484,'lsvt','V258','Numeric'
1484,'lsvt','V259','Numeric'
1484,'lsvt','V260','Numeric'
1484,'lsvt','V261','Numeric'
1484,'lsvt','V262','Numeric'
1484,'lsvt','V263','Numeric'
1484,'lsvt','V264','Numeric'
1484,'lsvt','V265','Numeric'
1484,'lsvt','V266','Numeric'
1484,'lsvt','V267','Numeric'
1484,'lsvt','V268','Numeric'
1484,'lsvt','V269','Numeric'
1484,'lsvt','V270','Numeric'
1484,'lsvt','V271','Numeric'
1484,'lsvt','V272','Numeric'
1484,'lsvt','V273','Numeric'
1484,'lsvt','V274','Numeric'
1484,'lsvt','V275','Numeric'
1484,'lsvt','V276','Numeric'
1484,'lsvt','V277','Numeric'
1484,'lsvt','V278','Numeric'
1484,'lsvt','V279','Numeric'
1484,'lsvt','V280','Numeric'
1484,'lsvt','V281','Numeric'
1484,'lsvt','V282','Numeric'
1484,'lsvt','V283','Numeric'
1484,'lsvt','V284','Numeric'
1484,'lsvt','V285','Numeric'
1484,'lsvt','V286','Numeric'
1484,'lsvt','V287','Numeric'
1484,'lsvt','V288','Numeric'
1484,'lsvt','V289','Numeric'
1484,'lsvt','V290','Numeric'
1484,'lsvt','V291','Numeric'
1484,'lsvt','V292','Numeric'
1484,'lsvt','V293','Numeric'
1484,'lsvt','V294','Numeric'
1484,'lsvt','V295','Numeric'
1484,'lsvt','V296','Numeric'
1484,'lsvt','V297','Numeric'
1484,'lsvt','V298','Numeric'
1484,'lsvt','V299','Numeric'
1484,'lsvt','V300','Numeric'
1484,'lsvt','V301','Numeric'
1484,'lsvt','V302','Numeric'
1484,'lsvt','V303','Numeric'
1484,'lsvt','V304','Numeric'
1484,'lsvt','V305','Numeric'
1484,'lsvt','V306','Numeric'
1484,'lsvt','V307','Numeric'
1484,'lsvt','V308','Numeric'
1484,'lsvt','V309','Numeric'
1484,'lsvt','V310','Numeric'
1484,'lsvt','Class','Nominal'
1488,'parkinsons','V1','Numeric'
1488,'parkinsons','V2','Numeric'
1488,'parkinsons','V3','Numeric'
1488,'parkinsons','V4','Numeric'
1488,'parkinsons','V5','Numeric'
1488,'parkinsons','V6','Numeric'
1488,'parkinsons','V7','Numeric'
1488,'parkinsons','V8','Numeric'
1488,'parkinsons','V9','Numeric'
1488,'parkinsons','V10','Numeric'
1488,'parkinsons','V11','Numeric'
1488,'parkinsons','V12','Numeric'
1488,'parkinsons','V13','Numeric'
1488,'parkinsons','V14','Numeric'
1488,'parkinsons','V15','Numeric'
1488,'parkinsons','V16','Numeric'
1488,'parkinsons','V17','Numeric'
1488,'parkinsons','V18','Numeric'
1488,'parkinsons','V19','Numeric'
1488,'parkinsons','V20','Numeric'
1488,'parkinsons','V21','Numeric'
1488,'parkinsons','V22','Numeric'
1488,'parkinsons','Class','Nominal'
1491,'one-hundred-plants-margin','V1','Numeric'
1491,'one-hundred-plants-margin','V2','Numeric'
1491,'one-hundred-plants-margin','V3','Numeric'
1491,'one-hundred-plants-margin','V4','Numeric'
1491,'one-hundred-plants-margin','V5','Numeric'
1491,'one-hundred-plants-margin','V6','Numeric'
1491,'one-hundred-plants-margin','V7','Numeric'
1491,'one-hundred-plants-margin','V8','Nominal'
1491,'one-hundred-plants-margin','V9','Numeric'
1491,'one-hundred-plants-margin','V10','Numeric'
1491,'one-hundred-plants-margin','V11','Numeric'
1491,'one-hundred-plants-margin','V12','Numeric'
1491,'one-hundred-plants-margin','V13','Numeric'
1491,'one-hundred-plants-margin','V14','Numeric'
1491,'one-hundred-plants-margin','V15','Numeric'
1491,'one-hundred-plants-margin','V16','Nominal'
1491,'one-hundred-plants-margin','V17','Numeric'
1491,'one-hundred-plants-margin','V18','Numeric'
1491,'one-hundred-plants-margin','V19','Numeric'
1491,'one-hundred-plants-margin','V20','Numeric'
1491,'one-hundred-plants-margin','V21','Numeric'
1491,'one-hundred-plants-margin','V22','Numeric'
1491,'one-hundred-plants-margin','V23','Numeric'
1491,'one-hundred-plants-margin','V24','Numeric'
1491,'one-hundred-plants-margin','V25','Numeric'
1491,'one-hundred-plants-margin','V26','Numeric'
1491,'one-hundred-plants-margin','V27','Numeric'
1491,'one-hundred-plants-margin','V28','Numeric'
1491,'one-hundred-plants-margin','V29','Numeric'
1491,'one-hundred-plants-margin','V30','Numeric'
1491,'one-hundred-plants-margin','V31','Numeric'
1491,'one-hundred-plants-margin','V32','Numeric'
1491,'one-hundred-plants-margin','V33','Numeric'
1491,'one-hundred-plants-margin','V34','Nominal'
1491,'one-hundred-plants-margin','V35','Numeric'
1491,'one-hundred-plants-margin','V36','Numeric'
1491,'one-hundred-plants-margin','V37','Numeric'
1491,'one-hundred-plants-margin','V38','Numeric'
1491,'one-hundred-plants-margin','V39','Numeric'
1491,'one-hundred-plants-margin','V40','Numeric'
1491,'one-hundred-plants-margin','V41','Numeric'
1491,'one-hundred-plants-margin','V42','Numeric'
1491,'one-hundred-plants-margin','V43','Numeric'
1491,'one-hundred-plants-margin','V44','Numeric'
1491,'one-hundred-plants-margin','V45','Numeric'
1491,'one-hundred-plants-margin','V46','Numeric'
1491,'one-hundred-plants-margin','V47','Numeric'
1491,'one-hundred-plants-margin','V48','Numeric'
1491,'one-hundred-plants-margin','V49','Numeric'
1491,'one-hundred-plants-margin','V50','Numeric'
1491,'one-hundred-plants-margin','V51','Numeric'
1491,'one-hundred-plants-margin','V52','Numeric'
1491,'one-hundred-plants-margin','V53','Numeric'
1491,'one-hundred-plants-margin','V54','Numeric'
1491,'one-hundred-plants-margin','V55','Numeric'
1491,'one-hundred-plants-margin','V56','Numeric'
1491,'one-hundred-plants-margin','V57','Numeric'
1491,'one-hundred-plants-margin','V58','Numeric'
1491,'one-hundred-plants-margin','V59','Numeric'
1491,'one-hundred-plants-margin','V60','Numeric'
1491,'one-hundred-plants-margin','V61','Nominal'
1491,'one-hundred-plants-margin','V62','Numeric'
1491,'one-hundred-plants-margin','V63','Numeric'
1491,'one-hundred-plants-margin','V64','Numeric'
1491,'one-hundred-plants-margin','Class','Nominal'
1492,'one-hundred-plants-shape','V1','Numeric'
1492,'one-hundred-plants-shape','V2','Numeric'
1492,'one-hundred-plants-shape','V3','Numeric'
1492,'one-hundred-plants-shape','V4','Numeric'
1492,'one-hundred-plants-shape','V5','Numeric'
1492,'one-hundred-plants-shape','V6','Numeric'
1492,'one-hundred-plants-shape','V7','Numeric'
1492,'one-hundred-plants-shape','V8','Numeric'
1492,'one-hundred-plants-shape','V9','Numeric'
1492,'one-hundred-plants-shape','V10','Numeric'
1492,'one-hundred-plants-shape','V11','Numeric'
1492,'one-hundred-plants-shape','V12','Numeric'
1492,'one-hundred-plants-shape','V13','Numeric'
1492,'one-hundred-plants-shape','V14','Numeric'
1492,'one-hundred-plants-shape','V15','Numeric'
1492,'one-hundred-plants-shape','V16','Numeric'
1492,'one-hundred-plants-shape','V17','Numeric'
1492,'one-hundred-plants-shape','V18','Numeric'
1492,'one-hundred-plants-shape','V19','Numeric'
1492,'one-hundred-plants-shape','V20','Numeric'
1492,'one-hundred-plants-shape','V21','Numeric'
1492,'one-hundred-plants-shape','V22','Numeric'
1492,'one-hundred-plants-shape','V23','Numeric'
1492,'one-hundred-plants-shape','V24','Numeric'
1492,'one-hundred-plants-shape','V25','Numeric'
1492,'one-hundred-plants-shape','V26','Numeric'
1492,'one-hundred-plants-shape','V27','Numeric'
1492,'one-hundred-plants-shape','V28','Numeric'
1492,'one-hundred-plants-shape','V29','Numeric'
1492,'one-hundred-plants-shape','V30','Numeric'
1492,'one-hundred-plants-shape','V31','Numeric'
1492,'one-hundred-plants-shape','V32','Numeric'
1492,'one-hundred-plants-shape','V33','Numeric'
1492,'one-hundred-plants-shape','V34','Numeric'
1492,'one-hundred-plants-shape','V35','Numeric'
1492,'one-hundred-plants-shape','V36','Numeric'
1492,'one-hundred-plants-shape','V37','Numeric'
1492,'one-hundred-plants-shape','V38','Numeric'
1492,'one-hundred-plants-shape','V39','Numeric'
1492,'one-hundred-plants-shape','V40','Numeric'
1492,'one-hundred-plants-shape','V41','Numeric'
1492,'one-hundred-plants-shape','V42','Numeric'
1492,'one-hundred-plants-shape','V43','Numeric'
1492,'one-hundred-plants-shape','V44','Numeric'
1492,'one-hundred-plants-shape','V45','Numeric'
1492,'one-hundred-plants-shape','V46','Numeric'
1492,'one-hundred-plants-shape','V47','Numeric'
1492,'one-hundred-plants-shape','V48','Numeric'
1492,'one-hundred-plants-shape','V49','Numeric'
1492,'one-hundred-plants-shape','V50','Numeric'
1492,'one-hundred-plants-shape','V51','Numeric'
1492,'one-hundred-plants-shape','V52','Numeric'
1492,'one-hundred-plants-shape','V53','Numeric'
1492,'one-hundred-plants-shape','V54','Numeric'
1492,'one-hundred-plants-shape','V55','Numeric'
1492,'one-hundred-plants-shape','V56','Numeric'
1492,'one-hundred-plants-shape','V57','Numeric'
1492,'one-hundred-plants-shape','V58','Numeric'
1492,'one-hundred-plants-shape','V59','Numeric'
1492,'one-hundred-plants-shape','V60','Numeric'
1492,'one-hundred-plants-shape','V61','Numeric'
1492,'one-hundred-plants-shape','V62','Numeric'
1492,'one-hundred-plants-shape','V63','Numeric'
1492,'one-hundred-plants-shape','V64','Numeric'
1492,'one-hundred-plants-shape','Class','Nominal'
1493,'one-hundred-plants-texture','V1','Numeric'
1493,'one-hundred-plants-texture','V2','Numeric'
1493,'one-hundred-plants-texture','V3','Numeric'
1493,'one-hundred-plants-texture','V4','Numeric'
1493,'one-hundred-plants-texture','V5','Numeric'
1493,'one-hundred-plants-texture','V6','Numeric'
1493,'one-hundred-plants-texture','V7','Numeric'
1493,'one-hundred-plants-texture','V8','Numeric'
1493,'one-hundred-plants-texture','V9','Numeric'
1493,'one-hundred-plants-texture','V10','Numeric'
1493,'one-hundred-plants-texture','V11','Numeric'
1493,'one-hundred-plants-texture','V12','Numeric'
1493,'one-hundred-plants-texture','V13','Numeric'
1493,'one-hundred-plants-texture','V14','Numeric'
1493,'one-hundred-plants-texture','V15','Numeric'
1493,'one-hundred-plants-texture','V16','Numeric'
1493,'one-hundred-plants-texture','V17','Numeric'
1493,'one-hundred-plants-texture','V18','Numeric'
1493,'one-hundred-plants-texture','V19','Numeric'
1493,'one-hundred-plants-texture','V20','Numeric'
1493,'one-hundred-plants-texture','V21','Numeric'
1493,'one-hundred-plants-texture','V22','Numeric'
1493,'one-hundred-plants-texture','V23','Numeric'
1493,'one-hundred-plants-texture','V24','Numeric'
1493,'one-hundred-plants-texture','V25','Numeric'
1493,'one-hundred-plants-texture','V26','Numeric'
1493,'one-hundred-plants-texture','V27','Numeric'
1493,'one-hundred-plants-texture','V28','Numeric'
1493,'one-hundred-plants-texture','V29','Numeric'
1493,'one-hundred-plants-texture','V30','Numeric'
1493,'one-hundred-plants-texture','V31','Numeric'
1493,'one-hundred-plants-texture','V32','Numeric'
1493,'one-hundred-plants-texture','V33','Numeric'
1493,'one-hundred-plants-texture','V34','Numeric'
1493,'one-hundred-plants-texture','V35','Numeric'
1493,'one-hundred-plants-texture','V36','Numeric'
1493,'one-hundred-plants-texture','V37','Numeric'
1493,'one-hundred-plants-texture','V38','Numeric'
1493,'one-hundred-plants-texture','V39','Numeric'
1493,'one-hundred-plants-texture','V40','Numeric'
1493,'one-hundred-plants-texture','V41','Numeric'
1493,'one-hundred-plants-texture','V42','Numeric'
1493,'one-hundred-plants-texture','V43','Numeric'
1493,'one-hundred-plants-texture','V44','Numeric'
1493,'one-hundred-plants-texture','V45','Numeric'
1493,'one-hundred-plants-texture','V46','Numeric'
1493,'one-hundred-plants-texture','V47','Numeric'
1493,'one-hundred-plants-texture','V48','Numeric'
1493,'one-hundred-plants-texture','V49','Numeric'
1493,'one-hundred-plants-texture','V50','Numeric'
1493,'one-hundred-plants-texture','V51','Numeric'
1493,'one-hundred-plants-texture','V52','Numeric'
1493,'one-hundred-plants-texture','V53','Numeric'
1493,'one-hundred-plants-texture','V54','Numeric'
1493,'one-hundred-plants-texture','V55','Numeric'
1493,'one-hundred-plants-texture','V56','Numeric'
1493,'one-hundred-plants-texture','V57','Numeric'
1493,'one-hundred-plants-texture','V58','Numeric'
1493,'one-hundred-plants-texture','V59','Numeric'
1493,'one-hundred-plants-texture','V60','Numeric'
1493,'one-hundred-plants-texture','V61','Numeric'
1493,'one-hundred-plants-texture','V62','Numeric'
1493,'one-hundred-plants-texture','V63','Numeric'
1493,'one-hundred-plants-texture','V64','Numeric'
1493,'one-hundred-plants-texture','Class','Nominal'
1498,'sa-heart','V1','Numeric'
1498,'sa-heart','V2','Numeric'
1498,'sa-heart','V3','Numeric'
1498,'sa-heart','V4','Numeric'
1498,'sa-heart','V5','Nominal'
1498,'sa-heart','V6','Numeric'
1498,'sa-heart','V7','Numeric'
1498,'sa-heart','V8','Numeric'
1498,'sa-heart','V9','Numeric'
1498,'sa-heart','Class','Nominal'
1506,'thoracic-surgery','V1','Nominal'
1506,'thoracic-surgery','V2','Numeric'
1506,'thoracic-surgery','V3','Numeric'
1506,'thoracic-surgery','V4','Nominal'
1506,'thoracic-surgery','V5','Nominal'
1506,'thoracic-surgery','V6','Nominal'
1506,'thoracic-surgery','V7','Nominal'
1506,'thoracic-surgery','V8','Nominal'
1506,'thoracic-surgery','V9','Nominal'
1506,'thoracic-surgery','V10','Nominal'
1506,'thoracic-surgery','V11','Nominal'
1506,'thoracic-surgery','V12','Nominal'
1506,'thoracic-surgery','V13','Nominal'
1506,'thoracic-surgery','V14','Nominal'
1506,'thoracic-surgery','V15','Nominal'
1506,'thoracic-surgery','V16','Numeric'
1506,'thoracic-surgery','Class','Nominal'
1512,'heart-long-beach','V1','Numeric'
1512,'heart-long-beach','V2','Nominal'
1512,'heart-long-beach','V3','Nominal'
1512,'heart-long-beach','V4','Numeric'
1512,'heart-long-beach','V5','Numeric'
1512,'heart-long-beach','V6','Nominal'
1512,'heart-long-beach','V7','Nominal'
1512,'heart-long-beach','V8','Numeric'
1512,'heart-long-beach','V9','Nominal'
1512,'heart-long-beach','V10','Nominal'
1512,'heart-long-beach','V11','Nominal'
1512,'heart-long-beach','V12','Nominal'
1512,'heart-long-beach','V13','Nominal'
1512,'heart-long-beach','Class','Nominal'
1513,'heart-switzerland','V1','Numeric'
1513,'heart-switzerland','V2','Nominal'
1513,'heart-switzerland','V3','Nominal'
1513,'heart-switzerland','V4','Numeric'
1513,'heart-switzerland','V5','Nominal'
1513,'heart-switzerland','V6','Nominal'
1513,'heart-switzerland','V7','Numeric'
1513,'heart-switzerland','V8','Nominal'
1513,'heart-switzerland','V9','Numeric'
1513,'heart-switzerland','V10','Nominal'
1513,'heart-switzerland','V11','Nominal'
1513,'heart-switzerland','V12','Nominal'
1513,'heart-switzerland','Class','Nominal'
1556,'acute-inflammations','V1','Numeric'
1556,'acute-inflammations','V2','Nominal'
1556,'acute-inflammations','V3','Nominal'
1556,'acute-inflammations','V4','Nominal'
1556,'acute-inflammations','V5','Nominal'
1556,'acute-inflammations','V6','Nominal'
1556,'acute-inflammations','Class','Nominal'
1563,'dbworld-subjects-stemmed','V1','Nominal'
1563,'dbworld-subjects-stemmed','V2','Nominal'
1563,'dbworld-subjects-stemmed','V3','Nominal'
1563,'dbworld-subjects-stemmed','V4','Nominal'
1563,'dbworld-subjects-stemmed','V5','Nominal'
1563,'dbworld-subjects-stemmed','V6','Nominal'
1563,'dbworld-subjects-stemmed','V7','Nominal'
1563,'dbworld-subjects-stemmed','V8','Nominal'
1563,'dbworld-subjects-stemmed','V9','Nominal'
1563,'dbworld-subjects-stemmed','V10','Nominal'
1563,'dbworld-subjects-stemmed','V11','Nominal'
1563,'dbworld-subjects-stemmed','V12','Nominal'
1563,'dbworld-subjects-stemmed','V13','Nominal'
1563,'dbworld-subjects-stemmed','V14','Nominal'
1563,'dbworld-subjects-stemmed','V15','Nominal'
1563,'dbworld-subjects-stemmed','V16','Nominal'
1563,'dbworld-subjects-stemmed','V17','Nominal'
1563,'dbworld-subjects-stemmed','V18','Nominal'
1563,'dbworld-subjects-stemmed','V19','Nominal'
1563,'dbworld-subjects-stemmed','V20','Nominal'
1563,'dbworld-subjects-stemmed','V21','Nominal'
1563,'dbworld-subjects-stemmed','V22','Nominal'
1563,'dbworld-subjects-stemmed','V23','Nominal'
1563,'dbworld-subjects-stemmed','V24','Nominal'
1563,'dbworld-subjects-stemmed','V25','Nominal'
1563,'dbworld-subjects-stemmed','V26','Nominal'
1563,'dbworld-subjects-stemmed','V27','Nominal'
1563,'dbworld-subjects-stemmed','V28','Nominal'
1563,'dbworld-subjects-stemmed','V29','Nominal'
1563,'dbworld-subjects-stemmed','V30','Nominal'
1563,'dbworld-subjects-stemmed','V31','Nominal'
1563,'dbworld-subjects-stemmed','V32','Nominal'
1563,'dbworld-subjects-stemmed','V33','Nominal'
1563,'dbworld-subjects-stemmed','V34','Nominal'
1563,'dbworld-subjects-stemmed','V35','Nominal'
1563,'dbworld-subjects-stemmed','V36','Nominal'
1563,'dbworld-subjects-stemmed','V37','Nominal'
1563,'dbworld-subjects-stemmed','V38','Nominal'
1563,'dbworld-subjects-stemmed','V39','Nominal'
1563,'dbworld-subjects-stemmed','V40','Nominal'
1563,'dbworld-subjects-stemmed','V41','Nominal'
1563,'dbworld-subjects-stemmed','V42','Nominal'
1563,'dbworld-subjects-stemmed','V43','Nominal'
1563,'dbworld-subjects-stemmed','V44','Nominal'
1563,'dbworld-subjects-stemmed','V45','Nominal'
1563,'dbworld-subjects-stemmed','V46','Nominal'
1563,'dbworld-subjects-stemmed','V47','Nominal'
1563,'dbworld-subjects-stemmed','V48','Nominal'
1563,'dbworld-subjects-stemmed','V49','Nominal'
1563,'dbworld-subjects-stemmed','V50','Nominal'
1563,'dbworld-subjects-stemmed','V51','Nominal'
1563,'dbworld-subjects-stemmed','V52','Nominal'
1563,'dbworld-subjects-stemmed','V53','Nominal'
1563,'dbworld-subjects-stemmed','V54','Nominal'
1563,'dbworld-subjects-stemmed','V55','Nominal'
1563,'dbworld-subjects-stemmed','V56','Nominal'
1563,'dbworld-subjects-stemmed','V57','Nominal'
1563,'dbworld-subjects-stemmed','V58','Nominal'
1563,'dbworld-subjects-stemmed','V59','Nominal'
1563,'dbworld-subjects-stemmed','V60','Nominal'
1563,'dbworld-subjects-stemmed','V61','Nominal'
1563,'dbworld-subjects-stemmed','V62','Nominal'
1563,'dbworld-subjects-stemmed','V63','Nominal'
1563,'dbworld-subjects-stemmed','V64','Nominal'
1563,'dbworld-subjects-stemmed','V65','Nominal'
1563,'dbworld-subjects-stemmed','V66','Nominal'
1563,'dbworld-subjects-stemmed','V67','Nominal'
1563,'dbworld-subjects-stemmed','V68','Nominal'
1563,'dbworld-subjects-stemmed','V69','Nominal'
1563,'dbworld-subjects-stemmed','V70','Nominal'
1563,'dbworld-subjects-stemmed','V71','Nominal'
1563,'dbworld-subjects-stemmed','V72','Nominal'
1563,'dbworld-subjects-stemmed','V73','Nominal'
1563,'dbworld-subjects-stemmed','V74','Nominal'
1563,'dbworld-subjects-stemmed','V75','Nominal'
1563,'dbworld-subjects-stemmed','V76','Nominal'
1563,'dbworld-subjects-stemmed','V77','Nominal'
1563,'dbworld-subjects-stemmed','V78','Nominal'
1563,'dbworld-subjects-stemmed','V79','Nominal'
1563,'dbworld-subjects-stemmed','V80','Nominal'
1563,'dbworld-subjects-stemmed','V81','Nominal'
1563,'dbworld-subjects-stemmed','V82','Nominal'
1563,'dbworld-subjects-stemmed','V83','Nominal'
1563,'dbworld-subjects-stemmed','V84','Nominal'
1563,'dbworld-subjects-stemmed','V85','Nominal'
1563,'dbworld-subjects-stemmed','V86','Nominal'
1563,'dbworld-subjects-stemmed','V87','Nominal'
1563,'dbworld-subjects-stemmed','V88','Nominal'
1563,'dbworld-subjects-stemmed','V89','Nominal'
1563,'dbworld-subjects-stemmed','V90','Nominal'
1563,'dbworld-subjects-stemmed','V91','Nominal'
1563,'dbworld-subjects-stemmed','V92','Nominal'
1563,'dbworld-subjects-stemmed','V93','Nominal'
1563,'dbworld-subjects-stemmed','V94','Nominal'
1563,'dbworld-subjects-stemmed','V95','Nominal'
1563,'dbworld-subjects-stemmed','V96','Nominal'
1563,'dbworld-subjects-stemmed','V97','Nominal'
1563,'dbworld-subjects-stemmed','V98','Nominal'
1563,'dbworld-subjects-stemmed','V99','Nominal'
1563,'dbworld-subjects-stemmed','V100','Nominal'
1563,'dbworld-subjects-stemmed','V101','Nominal'
1563,'dbworld-subjects-stemmed','V102','Nominal'
1563,'dbworld-subjects-stemmed','V103','Nominal'
1563,'dbworld-subjects-stemmed','V104','Nominal'
1563,'dbworld-subjects-stemmed','V105','Nominal'
1563,'dbworld-subjects-stemmed','V106','Nominal'
1563,'dbworld-subjects-stemmed','V107','Nominal'
1563,'dbworld-subjects-stemmed','V108','Nominal'
1563,'dbworld-subjects-stemmed','V109','Nominal'
1563,'dbworld-subjects-stemmed','V110','Nominal'
1563,'dbworld-subjects-stemmed','V111','Nominal'
1563,'dbworld-subjects-stemmed','V112','Nominal'
1563,'dbworld-subjects-stemmed','V113','Nominal'
1563,'dbworld-subjects-stemmed','V114','Nominal'
1563,'dbworld-subjects-stemmed','V115','Nominal'
1563,'dbworld-subjects-stemmed','V116','Nominal'
1563,'dbworld-subjects-stemmed','V117','Nominal'
1563,'dbworld-subjects-stemmed','V118','Nominal'
1563,'dbworld-subjects-stemmed','V119','Nominal'
1563,'dbworld-subjects-stemmed','V120','Nominal'
1563,'dbworld-subjects-stemmed','V121','Nominal'
1563,'dbworld-subjects-stemmed','V122','Nominal'
