"OpenML_Dataset_ID","Dataset_Name","Attribute_Name","Attribute_Type"
1477,"gas-drift-different-concentrations","V112","Numeric"
1477,"gas-drift-different-concentrations","V113","Numeric"
1477,"gas-drift-different-concentrations","V114","Numeric"
1477,"gas-drift-different-concentrations","V115","Numeric"
1477,"gas-drift-different-concentrations","V116","Numeric"
1477,"gas-drift-different-concentrations","V117","Numeric"
1477,"gas-drift-different-concentrations","V118","Numeric"
1477,"gas-drift-different-concentrations","V119","Numeric"
1477,"gas-drift-different-concentrations","V120","Numeric"
1477,"gas-drift-different-concentrations","V121","Numeric"
1477,"gas-drift-different-concentrations","V122","Numeric"
1477,"gas-drift-different-concentrations","V123","Numeric"
1477,"gas-drift-different-concentrations","V124","Numeric"
1477,"gas-drift-different-concentrations","V125","Numeric"
1477,"gas-drift-different-concentrations","V126","Numeric"
1477,"gas-drift-different-concentrations","V127","Numeric"
1477,"gas-drift-different-concentrations","V128","Numeric"
1477,"gas-drift-different-concentrations","V129","Numeric"
1477,"gas-drift-different-concentrations","Class","Nominal"
1478,"har","V1","Numeric"
1478,"har","V2","Numeric"
1478,"har","V3","Numeric"
1478,"har","V4","Numeric"
1478,"har","V5","Numeric"
1478,"har","V6","Numeric"
1478,"har","V7","Numeric"
1478,"har","V8","Numeric"
1478,"har","V9","Numeric"
1478,"har","V10","Numeric"
1478,"har","V11","Numeric"
1478,"har","V12","Numeric"
1478,"har","V13","Numeric"
1478,"har","V14","Numeric"
1478,"har","V15","Numeric"
1478,"har","V16","Numeric"
1478,"har","V17","Numeric"
1478,"har","V18","Numeric"
1478,"har","V19","Numeric"
1478,"har","V20","Numeric"
1478,"har","V21","Numeric"
1478,"har","V22","Numeric"
1478,"har","V23","Numeric"
1478,"har","V24","Numeric"
1478,"har","V25","Numeric"
1478,"har","V26","Numeric"
1478,"har","V27","Numeric"
1478,"har","V28","Numeric"
1478,"har","V29","Numeric"
1478,"har","V30","Numeric"
1478,"har","V31","Numeric"
1478,"har","V32","Numeric"
1478,"har","V33","Numeric"
1478,"har","V34","Numeric"
1478,"har","V35","Numeric"
1478,"har","V36","Numeric"
1478,"har","V37","Numeric"
1478,"har","V38","Numeric"
1478,"har","V39","Numeric"
1478,"har","V40","Numeric"
1478,"har","V41","Numeric"
1478,"har","V42","Numeric"
1478,"har","V43","Numeric"
1478,"har","V44","Numeric"
1478,"har","V45","Numeric"
1478,"har","V46","Numeric"
1478,"har","V47","Numeric"
1478,"har","V48","Numeric"
1478,"har","V49","Numeric"
1478,"har","V50","Numeric"
1478,"har","V51","Numeric"
1478,"har","V52","Numeric"
1478,"har","V53","Numeric"
1478,"har","V54","Numeric"
1478,"har","V55","Numeric"
1478,"har","V56","Numeric"
1478,"har","V57","Numeric"
1478,"har","V58","Numeric"
1478,"har","V59","Numeric"
1478,"har","V60","Numeric"
1478,"har","V61","Numeric"
1478,"har","V62","Numeric"
1478,"har","V63","Numeric"
1478,"har","V64","Numeric"
1478,"har","V65","Numeric"
1478,"har","V66","Numeric"
1478,"har","V67","Numeric"
1478,"har","V68","Numeric"
1478,"har","V69","Numeric"
1478,"har","V70","Numeric"
1478,"har","V71","Numeric"
1478,"har","V72","Numeric"
1478,"har","V73","Numeric"
1478,"har","V74","Numeric"
1478,"har","V75","Numeric"
1478,"har","V76","Numeric"
1478,"har","V77","Numeric"
1478,"har","V78","Numeric"
1478,"har","V79","Numeric"
1478,"har","V80","Numeric"
1478,"har","V81","Numeric"
1478,"har","V82","Numeric"
1478,"har","V83","Numeric"
1478,"har","V84","Numeric"
1478,"har","V85","Numeric"
1478,"har","V86","Numeric"
1478,"har","V87","Numeric"
1478,"har","V88","Numeric"
1478,"har","V89","Numeric"
1478,"har","V90","Numeric"
1478,"har","V91","Numeric"
1478,"har","V92","Numeric"
1478,"har","V93","Numeric"
1478,"har","V94","Numeric"
1478,"har","V95","Numeric"
1478,"har","V96","Numeric"
1478,"har","V97","Numeric"
1478,"har","V98","Numeric"
1478,"har","V99","Numeric"
1478,"har","V100","Numeric"
1478,"har","V101","Numeric"
1478,"har","V102","Numeric"
1478,"har","V103","Numeric"
1478,"har","V104","Numeric"
1478,"har","V105","Numeric"
1478,"har","V106","Numeric"
1478,"har","V107","Numeric"
1478,"har","V108","Numeric"
1478,"har","V109","Numeric"
1478,"har","V110","Numeric"
1478,"har","V111","Numeric"
1478,"har","V112","Numeric"
1478,"har","V113","Numeric"
1478,"har","V114","Numeric"
1478,"har","V115","Numeric"
1478,"har","V116","Numeric"
1478,"har","V117","Numeric"
1478,"har","V118","Numeric"
1478,"har","V119","Numeric"
1478,"har","V120","Numeric"
1478,"har","V121","Numeric"
1478,"har","V122","Numeric"
1478,"har","V123","Numeric"
1478,"har","V124","Numeric"
1478,"har","V125","Numeric"
1478,"har","V126","Numeric"
1478,"har","V127","Numeric"
1478,"har","V128","Numeric"
1478,"har","V129","Numeric"
1478,"har","V130","Numeric"
1478,"har","V131","Numeric"
1478,"har","V132","Numeric"
1478,"har","V133","Numeric"
1478,"har","V134","Numeric"
1478,"har","V135","Numeric"
1478,"har","V136","Numeric"
1478,"har","V137","Numeric"
1478,"har","V138","Numeric"
1478,"har","V139","Numeric"
1478,"har","V140","Numeric"
1478,"har","V141","Numeric"
1478,"har","V142","Numeric"
1478,"har","V143","Numeric"
1478,"har","V144","Numeric"
1478,"har","V145","Numeric"
1478,"har","V146","Numeric"
1478,"har","V147","Numeric"
1478,"har","V148","Numeric"
1478,"har","V149","Numeric"
1478,"har","V150","Numeric"
1478,"har","V151","Numeric"
1478,"har","V152","Numeric"
1478,"har","V153","Numeric"
1478,"har","V154","Numeric"
1478,"har","V155","Numeric"
1478,"har","V156","Numeric"
1478,"har","V157","Numeric"
1478,"har","V158","Numeric"
1478,"har","V159","Numeric"
1478,"har","V160","Numeric"
1478,"har","V161","Numeric"
1478,"har","V162","Numeric"
1478,"har","V163","Numeric"
1478,"har","V164","Numeric"
1478,"har","V165","Numeric"
1478,"har","V166","Numeric"
1478,"har","V167","Numeric"
1478,"har","V168","Numeric"
1478,"har","V169","Numeric"
1478,"har","V170","Numeric"
1478,"har","V171","Numeric"
1478,"har","V172","Numeric"
1478,"har","V173","Numeric"
1478,"har","V174","Numeric"
1478,"har","V175","Numeric"
1478,"har","V176","Numeric"
1478,"har","V177","Numeric"
1478,"har","V178","Numeric"
1478,"har","V179","Numeric"
1478,"har","V180","Numeric"
1478,"har","V181","Numeric"
1478,"har","V182","Numeric"
1478,"har","V183","Numeric"
1478,"har","V184","Numeric"
1478,"har","V185","Numeric"
1478,"har","V186","Numeric"
1478,"har","V187","Numeric"
1478,"har","V188","Numeric"
1478,"har","V189","Numeric"
1478,"har","V190","Numeric"
1478,"har","V191","Numeric"
1478,"har","V192","Numeric"
1478,"har","V193","Numeric"
1478,"har","V194","Numeric"
1478,"har","V195","Numeric"
1478,"har","V196","Numeric"
1478,"har","V197","Numeric"
1478,"har","V198","Numeric"
1478,"har","V199","Numeric"
1478,"har","V200","Numeric"
1478,"har","V201","Numeric"
1478,"har","V202","Numeric"
1478,"har","V203","Numeric"
1478,"har","V204","Numeric"
1478,"har","V205","Numeric"
1478,"har","V206","Numeric"
1478,"har","V207","Numeric"
1478,"har","V208","Numeric"
1478,"har","V209","Numeric"
1478,"har","V210","Numeric"
1478,"har","V211","Numeric"
1478,"har","V212","Numeric"
1478,"har","V213","Numeric"
1478,"har","V214","Numeric"
1478,"har","V215","Numeric"
1478,"har","V216","Numeric"
1478,"har","V217","Numeric"
1478,"har","V218","Numeric"
1478,"har","V219","Numeric"
1478,"har","V220","Numeric"
1478,"har","V221","Numeric"
1478,"har","V222","Numeric"
1478,"har","V223","Numeric"
1478,"har","V224","Numeric"
1478,"har","V225","Numeric"
1478,"har","V226","Numeric"
1478,"har","V227","Numeric"
1478,"har","V228","Numeric"
1478,"har","V229","Numeric"
1478,"har","V230","Numeric"
1478,"har","V231","Numeric"
1478,"har","V232","Numeric"
1478,"har","V233","Numeric"
1478,"har","V234","Numeric"
1478,"har","V235","Numeric"
1478,"har","V236","Numeric"
1478,"har","V237","Numeric"
1478,"har","V238","Numeric"
1478,"har","V239","Numeric"
1478,"har","V240","Numeric"
1478,"har","V241","Numeric"
1478,"har","V242","Numeric"
1478,"har","V243","Numeric"
1478,"har","V244","Numeric"
1478,"har","V245","Numeric"
1478,"har","V246","Numeric"
1478,"har","V247","Numeric"
1478,"har","V248","Numeric"
1478,"har","V249","Numeric"
1478,"har","V250","Numeric"
1478,"har","V251","Numeric"
1478,"har","V252","Numeric"
1478,"har","V253","Numeric"
1478,"har","V254","Numeric"
1478,"har","V255","Numeric"
1478,"har","V256","Numeric"
1478,"har","V257","Numeric"
1478,"har","V258","Numeric"
1478,"har","V259","Numeric"
1478,"har","V260","Numeric"
1478,"har","V261","Numeric"
1478,"har","V262","Numeric"
1478,"har","V263","Numeric"
1478,"har","V264","Numeric"
1478,"har","V265","Numeric"
1478,"har","V266","Numeric"
1478,"har","V267","Numeric"
1478,"har","V268","Numeric"
1478,"har","V269","Numeric"
1478,"har","V270","Numeric"
1478,"har","V271","Numeric"
1478,"har","V272","Numeric"
1478,"har","V273","Numeric"
1478,"har","V274","Numeric"
1478,"har","V275","Numeric"
1478,"har","V276","Numeric"
1478,"har","V277","Numeric"
1478,"har","V278","Numeric"
1478,"har","V279","Numeric"
1478,"har","V280","Numeric"
1478,"har","V281","Numeric"
1478,"har","V282","Numeric"
1478,"har","V283","Numeric"
1478,"har","V284","Numeric"
1478,"har","V285","Numeric"
1478,"har","V286","Numeric"
1478,"har","V287","Numeric"
1478,"har","V288","Numeric"
1478,"har","V289","Numeric"
1478,"har","V290","Numeric"
1478,"har","V291","Numeric"
1478,"har","V292","Numeric"
1478,"har","V293","Numeric"
1478,"har","V294","Numeric"
1478,"har","V295","Numeric"
1478,"har","V296","Numeric"
1478,"har","V297","Numeric"
1478,"har","V298","Numeric"
1478,"har","V299","Numeric"
1478,"har","V300","Numeric"
1478,"har","V301","Numeric"
1478,"har","V302","Numeric"
1478,"har","V303","Numeric"
1478,"har","V304","Numeric"
1478,"har","V305","Numeric"
1478,"har","V306","Numeric"
1478,"har","V307","Numeric"
1478,"har","V308","Numeric"
1478,"har","V309","Numeric"
1478,"har","V310","Numeric"
1478,"har","V311","Numeric"
1478,"har","V312","Numeric"
1478,"har","V313","Numeric"
1478,"har","V314","Numeric"
1478,"har","V315","Numeric"
1478,"har","V316","Numeric"
1478,"har","V317","Numeric"
1478,"har","V318","Numeric"
1478,"har","V319","Numeric"
1478,"har","V320","Numeric"
1478,"har","V321","Numeric"
1478,"har","V322","Numeric"
1478,"har","V323","Numeric"
1478,"har","V324","Numeric"
1478,"har","V325","Numeric"
1478,"har","V326","Numeric"
1478,"har","V327","Numeric"
1478,"har","V328","Numeric"
1478,"har","V329","Numeric"
1478,"har","V330","Numeric"
1478,"har","V331","Numeric"
1478,"har","V332","Numeric"
1478,"har","V333","Numeric"
1478,"har","V334","Numeric"
1478,"har","V335","Numeric"
1478,"har","V336","Numeric"
1478,"har","V337","Numeric"
1478,"har","V338","Numeric"
1478,"har","V339","Numeric"
1478,"har","V340","Numeric"
1478,"har","V341","Numeric"
1478,"har","V342","Numeric"
1478,"har","V343","Numeric"
1478,"har","V344","Numeric"
1478,"har","V345","Numeric"
1478,"har","V346","Numeric"
1478,"har","V347","Numeric"
1478,"har","V348","Numeric"
1478,"har","V349","Numeric"
1478,"har","V350","Numeric"
1478,"har","V351","Numeric"
1478,"har","V352","Numeric"
1478,"har","V353","Numeric"
1478,"har","V354","Numeric"
1478,"har","V355","Numeric"
1478,"har","V356","Numeric"
1478,"har","V357","Numeric"
1478,"har","V358","Numeric"
1478,"har","V359","Numeric"
1478,"har","V360","Numeric"
1478,"har","V361","Numeric"
1478,"har","V362","Numeric"
1478,"har","V363","Numeric"
1478,"har","V364","Numeric"
1478,"har","V365","Numeric"
1478,"har","V366","Numeric"
1478,"har","V367","Numeric"
1478,"har","V368","Numeric"
1478,"har","V369","Numeric"
1478,"har","V370","Numeric"
1478,"har","V371","Numeric"
1478,"har","V372","Numeric"
1478,"har","V373","Numeric"
1478,"har","V374","Numeric"
1478,"har","V375","Numeric"
1478,"har","V376","Numeric"
1478,"har","V377","Numeric"
1478,"har","V378","Numeric"
1478,"har","V379","Numeric"
1478,"har","V380","Numeric"
1478,"har","V381","Numeric"
1478,"har","V382","Numeric"
1478,"har","V383","Numeric"
1478,"har","V384","Numeric"
1478,"har","V385","Numeric"
1478,"har","V386","Numeric"
1478,"har","V387","Numeric"
1478,"har","V388","Numeric"
1478,"har","V389","Numeric"
1478,"har","V390","Numeric"
1478,"har","V391","Numeric"
1478,"har","V392","Numeric"
1478,"har","V393","Numeric"
1478,"har","V394","Numeric"
1478,"har","V395","Numeric"
1478,"har","V396","Numeric"
1478,"har","V397","Numeric"
1478,"har","V398","Numeric"
1478,"har","V399","Numeric"
1478,"har","V400","Numeric"
1478,"har","V401","Numeric"
1478,"har","V402","Numeric"
1478,"har","V403","Numeric"
1478,"har","V404","Numeric"
1478,"har","V405","Numeric"
1478,"har","V406","Numeric"
1478,"har","V407","Numeric"
1478,"har","V408","Numeric"
1478,"har","V409","Numeric"
1478,"har","V410","Numeric"
1478,"har","V411","Numeric"
1478,"har","V412","Numeric"
1478,"har","V413","Numeric"
1478,"har","V414","Numeric"
1478,"har","V415","Numeric"
1478,"har","V416","Numeric"
1478,"har","V417","Numeric"
1478,"har","V418","Numeric"
1478,"har","V419","Numeric"
1478,"har","V420","Numeric"
1478,"har","V421","Numeric"
1478,"har","V422","Numeric"
1478,"har","V423","Numeric"
1478,"har","V424","Numeric"
1478,"har","V425","Numeric"
1478,"har","V426","Numeric"
1478,"har","V427","Numeric"
1478,"har","V428","Numeric"
1478,"har","V429","Numeric"
1478,"har","V430","Numeric"
1478,"har","V431","Numeric"
1478,"har","V432","Numeric"
1478,"har","V433","Numeric"
1478,"har","V434","Numeric"
1478,"har","V435","Numeric"
1478,"har","V436","Numeric"
1478,"har","V437","Numeric"
1478,"har","V438","Numeric"
1478,"har","V439","Numeric"
1478,"har","V440","Numeric"
1478,"har","V441","Numeric"
1478,"har","V442","Numeric"
1478,"har","V443","Numeric"
1478,"har","V444","Numeric"
1478,"har","V445","Numeric"
1478,"har","V446","Numeric"
1478,"har","V447","Numeric"
1478,"har","V448","Numeric"
1478,"har","V449","Numeric"
1478,"har","V450","Numeric"
1478,"har","V451","Numeric"
1478,"har","V452","Numeric"
1478,"har","V453","Numeric"
1478,"har","V454","Numeric"
1478,"har","V455","Numeric"
1478,"har","V456","Numeric"
1478,"har","V457","Numeric"
1478,"har","V458","Numeric"
1478,"har","V459","Numeric"
1478,"har","V460","Numeric"
1478,"har","V461","Numeric"
1478,"har","V462","Numeric"
1478,"har","V463","Numeric"
1478,"har","V464","Numeric"
1478,"har","V465","Numeric"
1478,"har","V466","Numeric"
1478,"har","V467","Numeric"
1478,"har","V468","Numeric"
1478,"har","V469","Numeric"
1478,"har","V470","Numeric"
1478,"har","V471","Numeric"
1478,"har","V472","Numeric"
1478,"har","V473","Numeric"
1478,"har","V474","Numeric"
1478,"har","V475","Numeric"
1478,"har","V476","Numeric"
1478,"har","V477","Numeric"
1478,"har","V478","Numeric"
1478,"har","V479","Numeric"
1478,"har","V480","Numeric"
1478,"har","V481","Numeric"
1478,"har","V482","Numeric"
1478,"har","V483","Numeric"
1478,"har","V484","Numeric"
1478,"har","V485","Numeric"
1478,"har","V486","Numeric"
1478,"har","V487","Numeric"
1478,"har","V488","Numeric"
1478,"har","V489","Numeric"
1478,"har","V490","Numeric"
1478,"har","V491","Numeric"
1478,"har","V492","Numeric"
1478,"har","V493","Numeric"
1478,"har","V494","Numeric"
1478,"har","V495","Numeric"
1478,"har","V496","Numeric"
1478,"har","V497","Numeric"
1478,"har","V498","Numeric"
1478,"har","V499","Numeric"
1478,"har","V500","Numeric"
1478,"har","V501","Numeric"
1478,"har","V502","Numeric"
1478,"har","V503","Numeric"
1478,"har","V504","Numeric"
1478,"har","V505","Numeric"
1478,"har","V506","Numeric"
1478,"har","V507","Numeric"
1478,"har","V508","Numeric"
1478,"har","V509","Numeric"
1478,"har","V510","Numeric"
1478,"har","V511","Numeric"
1478,"har","V512","Numeric"
1478,"har","V513","Numeric"
1478,"har","V514","Numeric"
1478,"har","V515","Numeric"
1478,"har","V516","Numeric"
1478,"har","V517","Numeric"
1478,"har","V518","Numeric"
1478,"har","V519","Numeric"
1478,"har","V520","Numeric"
1478,"har","V521","Numeric"
1478,"har","V522","Numeric"
1478,"har","V523","Numeric"
1478,"har","V524","Numeric"
1478,"har","V525","Numeric"
1478,"har","V526","Numeric"
1478,"har","V527","Numeric"
1478,"har","V528","Numeric"
1478,"har","V529","Numeric"
1478,"har","V530","Numeric"
1478,"har","V531","Numeric"
1478,"har","V532","Numeric"
1478,"har","V533","Numeric"
1478,"har","V534","Numeric"
1478,"har","V535","Numeric"
1478,"har","V536","Numeric"
1478,"har","V537","Numeric"
1478,"har","V538","Numeric"
1478,"har","V539","Numeric"
1478,"har","V540","Numeric"
1478,"har","V541","Numeric"
1478,"har","V542","Numeric"
1478,"har","V543","Numeric"
1478,"har","V544","Numeric"
1478,"har","V545","Numeric"
1478,"har","V546","Numeric"
1478,"har","V547","Numeric"
1478,"har","V548","Numeric"
1478,"har","V549","Numeric"
1478,"har","V550","Numeric"
1478,"har","V551","Numeric"
1478,"har","V552","Numeric"
1478,"har","V553","Numeric"
1478,"har","V554","Numeric"
1478,"har","V555","Numeric"
1478,"har","V556","Numeric"
1478,"har","V557","Numeric"
1478,"har","V558","Numeric"
1478,"har","V559","Numeric"
1478,"har","V560","Numeric"
1478,"har","V561","Numeric"
1478,"har","Class","Nominal"
1481,"kr-vs-k","V1","Nominal"
1481,"kr-vs-k","V2","Nominal"
1481,"kr-vs-k","V3","Nominal"
1481,"kr-vs-k","V4","Nominal"
1481,"kr-vs-k","V5","Nominal"
1481,"kr-vs-k","V6","Nominal"
1481,"kr-vs-k","Class","Nominal"
1483,"ldpa","V1","Nominal"
1483,"ldpa","V2","Nominal"
1483,"ldpa","V3","Numeric"
1483,"ldpa","V4","Numeric"
1483,"ldpa","V5","Numeric"
1483,"ldpa","V6","Numeric"
1483,"ldpa","V7","Numeric"
1483,"ldpa","Class","Nominal"
1487,"ozone-level-8hr","V1","Numeric"
1487,"ozone-level-8hr","V2","Numeric"
1487,"ozone-level-8hr","V3","Numeric"
1487,"ozone-level-8hr","V4","Numeric"
1487,"ozone-level-8hr","V5","Numeric"
1487,"ozone-level-8hr","V6","Numeric"
1487,"ozone-level-8hr","V7","Numeric"
1487,"ozone-level-8hr","V8","Numeric"
1487,"ozone-level-8hr","V9","Numeric"
1487,"ozone-level-8hr","V10","Numeric"
1487,"ozone-level-8hr","V11","Numeric"
1487,"ozone-level-8hr","V12","Numeric"
1487,"ozone-level-8hr","V13","Numeric"
1487,"ozone-level-8hr","V14","Numeric"
1487,"ozone-level-8hr","V15","Numeric"
1487,"ozone-level-8hr","V16","Numeric"
1487,"ozone-level-8hr","V17","Numeric"
1487,"ozone-level-8hr","V18","Numeric"
1487,"ozone-level-8hr","V19","Numeric"
1487,"ozone-level-8hr","V20","Numeric"
1487,"ozone-level-8hr","V21","Numeric"
1487,"ozone-level-8hr","V22","Numeric"
1487,"ozone-level-8hr","V23","Numeric"
1487,"ozone-level-8hr","V24","Numeric"
1487,"ozone-level-8hr","V25","Numeric"
1487,"ozone-level-8hr","V26","Numeric"
1487,"ozone-level-8hr","V27","Numeric"
1487,"ozone-level-8hr","V28","Numeric"
1487,"ozone-level-8hr","V29","Numeric"
1487,"ozone-level-8hr","V30","Numeric"
1487,"ozone-level-8hr","V31","Numeric"
1487,"ozone-level-8hr","V32","Numeric"
1487,"ozone-level-8hr","V33","Numeric"
1487,"ozone-level-8hr","V34","Numeric"
1487,"ozone-level-8hr","V35","Numeric"
1487,"ozone-level-8hr","V36","Numeric"
1487,"ozone-level-8hr","V37","Numeric"
1487,"ozone-level-8hr","V38","Numeric"
1487,"ozone-level-8hr","V39","Numeric"
1487,"ozone-level-8hr","V40","Numeric"
1487,"ozone-level-8hr","V41","Numeric"
1487,"ozone-level-8hr","V42","Numeric"
1487,"ozone-level-8hr","V43","Numeric"
1487,"ozone-level-8hr","V44","Numeric"
1487,"ozone-level-8hr","V45","Numeric"
1487,"ozone-level-8hr","V46","Numeric"
1487,"ozone-level-8hr","V47","Numeric"
1487,"ozone-level-8hr","V48","Numeric"
1487,"ozone-level-8hr","V49","Numeric"
1487,"ozone-level-8hr","V50","Numeric"
1487,"ozone-level-8hr","V51","Numeric"
1487,"ozone-level-8hr","V52","Numeric"
1487,"ozone-level-8hr","V53","Numeric"
1487,"ozone-level-8hr","V54","Numeric"
1487,"ozone-level-8hr","V55","Numeric"
1487,"ozone-level-8hr","V56","Numeric"
1487,"ozone-level-8hr","V57","Numeric"
1487,"ozone-level-8hr","V58","Numeric"
1487,"ozone-level-8hr","V59","Numeric"
1487,"ozone-level-8hr","V60","Numeric"
1487,"ozone-level-8hr","V61","Numeric"
1487,"ozone-level-8hr","V62","Numeric"
1487,"ozone-level-8hr","V63","Numeric"
1487,"ozone-level-8hr","V64","Numeric"
1487,"ozone-level-8hr","V65","Numeric"
1487,"ozone-level-8hr","V66","Numeric"
1487,"ozone-level-8hr","V67","Numeric"
1487,"ozone-level-8hr","V68","Numeric"
1487,"ozone-level-8hr","V69","Numeric"
1487,"ozone-level-8hr","V70","Numeric"
1487,"ozone-level-8hr","V71","Numeric"
1487,"ozone-level-8hr","V72","Numeric"
1487,"ozone-level-8hr","Class","Nominal"
1489,"phoneme","V1","Numeric"
1489,"phoneme","V2","Numeric"
1489,"phoneme","V3","Numeric"
1489,"phoneme","V4","Numeric"
1489,"phoneme","V5","Numeric"
1489,"phoneme","Class","Nominal"
1490,"planning-relax","V1","Numeric"
1490,"planning-relax","V2","Numeric"
1490,"planning-relax","V3","Numeric"
1490,"planning-relax","V4","Numeric"
1490,"planning-relax","V5","Numeric"
1490,"planning-relax","V6","Numeric"
1490,"planning-relax","V7","Numeric"
1490,"planning-relax","V8","Numeric"
1490,"planning-relax","V9","Numeric"
1490,"planning-relax","V10","Numeric"
1490,"planning-relax","V11","Numeric"
1490,"planning-relax","V12","Numeric"
1490,"planning-relax","Class","Nominal"
1495,"qualitative-bankruptcy","V1","Nominal"
1495,"qualitative-bankruptcy","V2","Nominal"
1495,"qualitative-bankruptcy","V3","Nominal"
1495,"qualitative-bankruptcy","V4","Nominal"
1495,"qualitative-bankruptcy","V5","Nominal"
1495,"qualitative-bankruptcy","V6","Nominal"
1495,"qualitative-bankruptcy","Class","Nominal"
1497,"wall-robot-navigation","V1","Numeric"
1497,"wall-robot-navigation","V2","Numeric"
1497,"wall-robot-navigation","V3","Numeric"
1497,"wall-robot-navigation","V4","Numeric"
1497,"wall-robot-navigation","V5","Numeric"
1497,"wall-robot-navigation","V6","Numeric"
1497,"wall-robot-navigation","V7","Numeric"
1497,"wall-robot-navigation","V8","Numeric"
1497,"wall-robot-navigation","V9","Numeric"
1497,"wall-robot-navigation","V10","Numeric"
1497,"wall-robot-navigation","V11","Numeric"
1497,"wall-robot-navigation","V12","Numeric"
1497,"wall-robot-navigation","V13","Numeric"
1497,"wall-robot-navigation","V14","Numeric"
1497,"wall-robot-navigation","V15","Numeric"
1497,"wall-robot-navigation","V16","Numeric"
1497,"wall-robot-navigation","V17","Numeric"
1497,"wall-robot-navigation","V18","Numeric"
1497,"wall-robot-navigation","V19","Numeric"
1497,"wall-robot-navigation","V20","Numeric"
1497,"wall-robot-navigation","V21","Numeric"
1497,"wall-robot-navigation","V22","Numeric"
1497,"wall-robot-navigation","V23","Numeric"
1497,"wall-robot-navigation","V24","Numeric"
1497,"wall-robot-navigation","Class","Nominal"
1499,"seeds","V1","Numeric"
1499,"seeds","V2","Numeric"
1499,"seeds","V3","Numeric"
1499,"seeds","V4","Numeric"
1499,"seeds","V5","Numeric"
1499,"seeds","V6","Numeric"
1499,"seeds","V7","Numeric"
1499,"seeds","Class","Nominal"
1500,"seismic-bumps","V1","Numeric"
1500,"seismic-bumps","V2","Numeric"
1500,"seismic-bumps","V3","Numeric"
1500,"seismic-bumps","V4","Numeric"
1500,"seismic-bumps","V5","Numeric"
1500,"seismic-bumps","V6","Numeric"
1500,"seismic-bumps","V7","Numeric"
1500,"seismic-bumps","Class","Nominal"
1501,"semeion","V1","Nominal"
1501,"semeion","V2","Nominal"
1501,"semeion","V3","Nominal"
1501,"semeion","V4","Nominal"
1501,"semeion","V5","Nominal"
1501,"semeion","V6","Nominal"
1501,"semeion","V7","Nominal"
1501,"semeion","V8","Nominal"
1501,"semeion","V9","Nominal"
1501,"semeion","V10","Nominal"
1501,"semeion","V11","Nominal"
1501,"semeion","V12","Nominal"
1501,"semeion","V13","Nominal"
1501,"semeion","V14","Nominal"
1501,"semeion","V15","Nominal"
1501,"semeion","V16","Nominal"
1501,"semeion","V17","Nominal"
1501,"semeion","V18","Nominal"
1501,"semeion","V19","Nominal"
1501,"semeion","V20","Nominal"
1501,"semeion","V21","Nominal"
1501,"semeion","V22","Nominal"
1501,"semeion","V23","Nominal"
1501,"semeion","V24","Nominal"
1501,"semeion","V25","Nominal"
1501,"semeion","V26","Nominal"
1501,"semeion","V27","Nominal"
1501,"semeion","V28","Nominal"
1501,"semeion","V29","Nominal"
1501,"semeion","V30","Nominal"
1501,"semeion","V31","Nominal"
1501,"semeion","V32","Nominal"
1501,"semeion","V33","Nominal"
1501,"semeion","V34","Nominal"
1501,"semeion","V35","Nominal"
1501,"semeion","V36","Nominal"
1501,"semeion","V37","Nominal"
1501,"semeion","V38","Nominal"
1501,"semeion","V39","Nominal"
1501,"semeion","V40","Nominal"
1501,"semeion","V41","Nominal"
1501,"semeion","V42","Nominal"
1501,"semeion","V43","Nominal"
1501,"semeion","V44","Nominal"
1501,"semeion","V45","Nominal"
1501,"semeion","V46","Nominal"
1501,"semeion","V47","Nominal"
1501,"semeion","V48","Nominal"
1501,"semeion","V49","Nominal"
1501,"semeion","V50","Nominal"
1501,"semeion","V51","Nominal"
1501,"semeion","V52","Nominal"
1501,"semeion","V53","Nominal"
1501,"semeion","V54","Nominal"
1501,"semeion","V55","Nominal"
1501,"semeion","V56","Nominal"
1501,"semeion","V57","Nominal"
1501,"semeion","V58","Nominal"
1501,"semeion","V59","Nominal"
1501,"semeion","V60","Nominal"
1501,"semeion","V61","Nominal"
1501,"semeion","V62","Nominal"
1501,"semeion","V63","Nominal"
1501,"semeion","V64","Nominal"
1501,"semeion","V65","Nominal"
1501,"semeion","V66","Nominal"
1501,"semeion","V67","Nominal"
1501,"semeion","V68","Nominal"
1501,"semeion","V69","Nominal"
1501,"semeion","V70","Nominal"
1501,"semeion","V71","Nominal"
1501,"semeion","V72","Nominal"
1501,"semeion","V73","Nominal"
1501,"semeion","V74","Nominal"
1501,"semeion","V75","Nominal"
1501,"semeion","V76","Nominal"
1501,"semeion","V77","Nominal"
1501,"semeion","V78","Nominal"
1501,"semeion","V79","Nominal"
1501,"semeion","V80","Nominal"
1501,"semeion","V81","Nominal"
1501,"semeion","V82","Nominal"
1501,"semeion","V83","Nominal"
1501,"semeion","V84","Nominal"
1501,"semeion","V85","Nominal"
1501,"semeion","V86","Nominal"
1501,"semeion","V87","Nominal"
1501,"semeion","V88","Nominal"
1501,"semeion","V89","Nominal"
1501,"semeion","V90","Nominal"
1501,"semeion","V91","Nominal"
1501,"semeion","V92","Nominal"
1501,"semeion","V93","Nominal"
1501,"semeion","V94","Nominal"
1501,"semeion","V95","Nominal"
1501,"semeion","V96","Nominal"
1501,"semeion","V97","Nominal"
